,model,scientificName,height,x_meters,y_meters
869,Browning,Semnopithecus schistaceus,7.1,-0.266556209,-1.013947567
870,Browning,Rusa unicolor,7.1,-1.699578248,-0.095554891
871,Browning,Semnopithecus schistaceus,7.1,-0.803334715,-0.093852059
872,Browning,Semnopithecus schistaceus,7.1,-2.997699073,-0.780658319
873,Browning,Rusa unicolor,7.1,-0.578895648,0.446232062
874,Browning,Macaca mulatta,7.1,-2.494812505,-0.267006809
875,Browning,Axis axis,6.5,1.825788831,0.32687703
876,Browning,Axis axis,6.5,-1.103625477,0.501821192
877,Browning,Axis axis,6.5,1.29255779,1.161855734
878,Browning,Sus scrofa,6.5,-2.670258094,-0.135041678
879,Browning,Axis axis,6.5,-1.511237992,-0.297710644
880,Browning,Axis axis,6.5,-0.669401326,0.65617614
881,Browning,Axis axis,6.5,-3.314172397,1.419701069
882,Browning,Axis axis,6.5,-1.353902045,-0.134069631
883,Browning,Axis axis,6.5,-2.669834,0.244907779
884,Browning,Axis axis,6.5,1.305641591,0.270861173
885,Browning,Axis axis,6.5,-2.705988224,0.579176369
886,Browning,Hystrix indica,6.5,1.825537267,-0.503356395
887,Browning,Axis axis,6.5,3.220641487,0.082179075
888,Browning,Sus scrofa,6.5,1.250770457,-0.099882001
889,Browning,Semnopithecus schistaceus,6.5,-0.573572207,0.16807167
890,Browning,Axis axis,6.5,-0.609672935,1.844259978
891,Browning,Axis axis,6.5,-1.615185738,-0.094878968
892,Browning,Rusa unicolor,6.5,-1.148278926,0.972469948
893,Browning,Rusa unicolor,4.5,0.136413655,0.452164227
894,Browning,Panthera tigris,4.5,0.632433926,0.257417923
895,Browning,Axis axis,7.25,2.878851893,0.644668028
896,Browning,Axis axis,7.25,0.479277292,-0.28627176
897,Browning,Panthera tigris,7.25,-0.242513164,0.387452672
898,Browning,Axis axis,7.25,-0.952124845,0.341765353
899,Browning,Rhinoceros unicornis,7.5,-2.85371094,-1.457234948
900,Browning,Rhinoceros unicornis,7.5,-3.182985279,-0.892764652
901,Browning,Rhinoceros unicornis,7.5,1.232816999,-0.927865175
902,Browning,Elephas maximus,7.5,2.889147131,1.477759715
903,Browning,Elephas maximus,8.1,-1.054148277,0.592461317
904,Browning,Rhinoceros unicornis,7.35,-3.050177962,1.637453849
905,Browning,Panthera tigris,7.35,0.929651218,-0.406242216
906,Browning,Rhinoceros unicornis,7.35,0.046098407,-1.243696619
907,Browning,Rhinoceros unicornis,7.35,3.522903199,0.177670946
908,Browning,Sus scrofa,7.35,-3.188473185,0.67707036
909,Browning,Rhinoceros unicornis,7.35,2.746264487,1.880338862
910,Browning,Sus scrofa,7.35,1.20026444,0.488520103
911,Browning,Rhinoceros unicornis,7.35,-0.960383489,-0.652100389
912,Browning,Elephas maximus,7.35,1.453943772,1.073314897
913,Browning,Rhinoceros unicornis,7.35,-3.288353068,0.469610384
914,Browning,Hystrix indica,7.35,1.746674391,-0.298139819
915,Browning,Rhinoceros unicornis,7.35,-3.223647939,0.004101681
916,Browning,Rhinoceros unicornis,7.1,0.519521735,0.854427711
917,Browning,Rhinoceros unicornis,7.1,0.690221734,0.112253803
918,Browning,Axis porcinus,7.1,1.005096074,-0.49997191
919,Browning,Rhinoceros unicornis,7.1,-3.265565193,0.208736411
920,Browning,Rhinoceros unicornis,7.1,0.230073911,1.396214663
921,Browning,Sus scrofa,7.15,3.07181599,-0.552142108
922,Browning,Rhinoceros unicornis,7.6,3.24263297,1.274809714
923,Browning,Rhinoceros unicornis,7.6,3.424035002,1.049653421
924,Browning,Rhinoceros unicornis,7.6,3.551228678,0.968004831
925,Browning,Axis axis,7.5,-0.495536653,1.352448445
926,Browning,Axis axis,7.5,-1.96485496,0.217866011
927,Browning,Sus scrofa,7.5,0.125437844,0.126417827
928,Browning,Rhinoceros unicornis,8.4,-2.642975363,0.536638809
929,Browning,Axis axis,8.4,-0.256803782,-0.125817819
930,Browning,Axis axis,8.4,0.249225061,-0.96173116
931,Browning,Macaca mulatta,8.4,0.862353763,0.518978837
932,Browning,Axis axis,8.4,0.289633287,0.666323685
933,Browning,Axis axis,8.4,0.4825648,-0.272074435
934,Browning,Axis axis,8.4,-3.484689923,0.304284019
935,Browning,Axis axis,8.4,-2.84819669,-0.262816794
936,Browning,Macaca mulatta,8.4,-2.684267021,0.924490933
937,Browning,Axis axis,8.4,-3.090430244,0.344148559
938,Browning,Macaca mulatta,8.4,-2.140413804,0.61180523
939,Browning,Axis axis,7.5,-1.746638496,-0.485721895
940,Browning,Axis axis,7.5,-3.054128432,0.68107872
941,Browning,Canis aureus,7.16,-0.041780578,-1.421411329
942,Browning,Canis aureus,7.16,1.496707369,-0.391315605
943,Browning,Canis aureus,7.16,1.149738573,0.189607036
944,Browning,Canis aureus,7.16,-1.148449383,0.011907118
945,Browning,Canis aureus,7.16,2.325810291,0.352226078
946,Browning,Axis axis,7.16,-1.082964505,-0.872585058
947,Browning,Hystrix indica,7.16,0.493420693,-0.282313162
948,Browning,Hystrix indica,7.16,0.571661591,0.20803026
949,Browning,Canis aureus,7.16,-1.568180783,-0.070865504
950,Browning,Canis aureus,7.16,1.272039261,0.025179375
951,Browning,Sus scrofa,7.16,-1.257388943,-0.141269145
952,Browning,Canis aureus,7.16,-1.274447907,-0.293639077
953,Browning,Canis aureus,7.16,-1.337131844,-0.446771282
954,Browning,Canis aureus,7.16,-0.461673135,0.007913271
955,Browning,Canis aureus,7.16,0.916401047,-0.103397944
956,Browning,Canis aureus,7.16,2.238633446,-1.013096905
957,Browning,Canis aureus,7.16,1.126249374,-0.344522083
958,Browning,Canis aureus,7.16,-1.277695352,0.432047715
959,Browning,Canis aureus,7.16,-0.341020554,-0.347653914
960,Browning,Canis aureus,7.16,-1.025473953,0.212611363
961,Browning,Canis aureus,7.16,-1.348333009,0.663747374
962,Browning,Canis aureus,7.16,-0.786050775,-0.039016681
963,Browning,Muntiacus muntjak,7.16,2.080679323,-0.043971191
964,Browning,Canis aureus,7.16,-0.877271564,-0.760719848
965,Browning,Canis aureus,7.16,-0.918371742,0.173606406
966,Browning,Canis aureus,7.16,0.987344179,-0.082497103
967,Browning,Canis aureus,7.16,-0.664907422,0.010348125
968,Browning,Axis axis,7.16,2.432448849,-0.500523128
969,Browning,Canis aureus,7.16,0.461213209,1.102031947
970,Browning,Canis aureus,7.16,0.768349615,-0.543701953
971,Browning,Canis aureus,7.16,0.603816133,0.799497288
972,Browning,Canis aureus,7.16,0.361391938,-0.108146015
973,Browning,Sus scrofa,7.16,0.276924946,0.232953755
974,Browning,Canis aureus,7.16,0.797601067,0.644110618
975,Browning,Canis aureus,7.16,-0.438480615,-1.187325627
976,Browning,Semnopithecus schistaceus,7.16,0.557312084,0.017389457
977,Browning,Semnopithecus schistaceus,7.16,0.12391969,1.310465404
978,Browning,Canis aureus,7.16,1.136692308,0.015134562
979,Browning,Rhinoceros unicornis,7.1,-0.204762873,-2.09140895
980,Browning,Semnopithecus schistaceus,7.5,1.283802876,-1.84362417
981,Browning,Semnopithecus schistaceus,7.5,-1.769015436,0.228957532
982,Browning,Axis porcinus,7.08,-0.229841824,0.522806652
983,Browning,Axis porcinus,7.08,-1.165991101,-0.379006679
984,Browning,Muntiacus muntjak,7.08,-1.0584383,-0.640245947
985,Browning,Axis axis,7.08,-2.153642335,-0.184095715
986,Browning,Muntiacus muntjak,7.08,-2.153642335,-0.184095715
987,Browning,Muntiacus muntjak,7.08,-0.618691266,0.219126744
988,Browning,Axis porcinus,7.08,-1.462834334,0.244894668
989,Browning,Muntiacus muntjak,7.08,-1.112297079,0.691802199
990,Browning,Axis axis,7.08,-1.317213062,0.007384779
991,Browning,Axis axis,7.08,-1.421750321,-0.224067327
992,Browning,Muntiacus muntjak,7.08,-1.421750321,-0.224067327
993,Browning,Muntiacus muntjak,7.08,-0.838492417,0.087954034
994,Browning,Axis axis,7.08,-1.248817733,-0.835598952
995,Browning,Sus scrofa,7.08,2.590291468,0.215549254
996,Browning,Sus scrofa,7.08,-1.587203921,-0.890652492
997,Browning,Canis aureus,7.08,-1.216252857,-0.639334645
998,Browning,Panthera tigris,7.08,-2.812316451,0.148941759
999,Browning,Axis axis,7.08,-1.528724512,0.61659526
1000,Browning,Axis porcinus,7.75,1.847752746,-0.409491056
1001,Browning,Semnopithecus schistaceus,7.75,2.414509738,0.341869364
1002,Browning,Muntiacus muntjak,7.8,0.21412062,0.903419283
1003,Browning,Sus scrofa,7.8,-0.49736105,0.343555055
1004,Browning,Semnopithecus schistaceus,7.8,1.303565672,0.505236561
1005,Browning,Rusa unicolor,7.8,0.896880581,-0.545262626
1006,Browning,Panthera tigris,7.8,1.351072099,-0.005364652
1007,Browning,Macaca mulatta,7.3,0.608982345,0.046663158
1008,Browning,Hystrix indica,7.3,-0.586209747,0.945588076
1009,Browning,Hystrix indica,7.3,-0.609426078,-0.976247002
1010,Browning,Hystrix indica,7.3,0.467825779,0.068647063
1011,Browning,Macaca mulatta,7.3,3.105736474,0.474063583
1012,Browning,Axis axis,7.3,3.105736474,0.474063583
1013,Browning,Axis porcinus,7.3,-0.499876965,0.173962146
1014,Browning,Macaca mulatta,7.3,-0.493752474,0.05184539
1015,Browning,Macaca mulatta,7.3,-1.961736336,0.522287872
1016,Browning,Panthera tigris,7.7,-3.605919875,-0.72339743
1017,Browning,Rusa unicolor,7.5,2.336279835,0.714407718
1018,Browning,Sus scrofa,7.5,-2.461717679,0.455692166
1019,Browning,Macaca mulatta,7.5,-1.405800978,0.902074508
1020,Browning,Semnopithecus schistaceus,7.5,-2.104792048,1.589151345
1021,Browning,Rusa unicolor,7.5,-1.675857647,-0.629587277
1022,Browning,Hystrix indica,7.35,1.28242312,0.019663905
1023,Browning,Canis aureus,7.35,1.436469669,0.312257191
1024,Browning,Axis axis,7.35,-1.651893391,-0.125601299
1025,Browning,Axis axis,7.35,1.272647513,0.36616944
1026,Browning,Semnopithecus schistaceus,7.35,-1.576087774,-1.773121817
1027,Browning,Semnopithecus schistaceus,7.35,-1.909466136,-1.617293915
1028,Browning,Semnopithecus schistaceus,7.35,-1.619032993,-0.58512275
1029,Browning,Muntiacus muntjak,7.35,2.458581733,-0.214165518
1030,Browning,Elephas maximus,7.35,-3.706966479,-0.684212444
1031,Browning,Elephas maximus,7.35,1.444437935,1.606719387
1032,Browning,Muntiacus muntjak,7.35,2.836721772,0.084677623
1033,Browning,Axis axis,7.35,1.214695146,0.490108504
1034,Browning,Panthera tigris,7.35,3.243230706,0.048769815
1035,Browning,Rhinoceros unicornis,7.35,-0.10191924,-0.113840546
1036,Browning,Rhinoceros unicornis,7.35,1.644176534,1.468426355
1037,Browning,Muntiacus muntjak,7.35,0.784148958,0.75443206
1038,Browning,Rhinoceros unicornis,7.35,-0.468667143,-0.214165518
1039,Browning,Rhinoceros unicornis,7.35,2.479420324,1.398755148
1040,Browning,Semnopithecus schistaceus,7.5,-3.531105287,1.096122274
1041,Browning,Muntiacus muntjak,7.5,0.710042349,-0.311883141
1042,Browning,Muntiacus muntjak,7.5,3.091629922,0.274217036
1043,Browning,Muntiacus muntjak,7.5,1.587369111,0.41682679
1044,Browning,Muntiacus muntjak,7.5,3.026187975,0.345934053
1045,Browning,Axis axis,7.5,2.045676984,0.548120294
1046,Browning,Axis axis,7.5,0.919933952,-0.291698189
1047,Browning,Semnopithecus schistaceus,7,1.55090069,1.106593837
1048,Browning,Semnopithecus schistaceus,7,-1.262210048,0.891571983
1049,Browning,Muntiacus muntjak,7,2.011059339,0.058244423
1050,Browning,Muntiacus muntjak,7,0.578059395,0.557022424
1051,Browning,Elephas maximus,7.4,3.166505255,0.756956548
1052,Browning,Muntiacus muntjak,7.4,0.941734603,-0.216857493
1053,Browning,Muntiacus muntjak,7.4,-0.64647285,0.159541237
1054,Browning,Macaca mulatta,7.4,-0.200640811,0.572685851
1055,Browning,Muntiacus muntjak,8.1,-1.497089246,0.403884498
1056,Browning,Muntiacus muntjak,8.1,0.407934621,-0.282499904
1057,Browning,Semnopithecus schistaceus,7.7,-2.252074918,0.664700886
1058,Browning,Semnopithecus schistaceus,7.7,-3.381827504,1.712541473
1059,Browning,Semnopithecus schistaceus,7.7,-2.688026029,1.033763225
1060,Browning,Panthera tigris,7.7,-3.304016087,0.130983458
1061,Browning,Panthera tigris,7.7,-3.209726223,0.628990963
1062,Browning,Rusa unicolor,7.7,2.068574571,-0.425587083
1063,Browning,Rusa unicolor,7.7,-1.344171025,0.999073224
1064,Browning,Rusa unicolor,7.7,2.551510268,-0.699250645
1065,Browning,Axis axis,7.1,-1.493466228,-0.626669437
1066,Browning,Semnopithecus schistaceus,7.1,-1.02652883,-0.427050726
1067,Browning,Axis axis,7.1,-1.02652883,-0.427050726
1068,Browning,Axis axis,7.1,1.942970221,0.608395594
1069,Browning,Elephas maximus,7.1,1.382313746,1.945931437
1070,Browning,Semnopithecus schistaceus,7.1,0.056275741,-0.335234589
1071,Browning,Macaca mulatta,7.8,0.004073701,0.525654339
1072,Browning,Sus scrofa,7.8,0.448440291,0.253776437
1073,Browning,Sus scrofa,7.8,0.564013141,0.299109604
1074,Browning,Sus scrofa,7.8,-0.733811385,1.378953893
1075,Browning,Sus scrofa,7.8,3.108698892,0.307713797
1076,Browning,Sus scrofa,7.8,1.41870201,0.278236817
1077,Browning,Semnopithecus schistaceus,7.8,-0.087352568,0.53771262
1078,Browning,Axis porcinus,7.55,0.324092116,0.168654156
1079,Browning,Axis axis,7.55,0.324092116,0.168654156
1080,Browning,Semnopithecus schistaceus,7.55,1.279264767,-0.729548806
1081,Browning,Macaca mulatta,7.55,2.02724583,0.853297134
1082,Browning,Hystrix indica,7.55,0.831663007,0.081663334
1083,Browning,Semnopithecus schistaceus,7.55,1.340167267,-0.526803052
1084,Browning,Rusa unicolor,7.55,-1.207496041,1.240051081
1085,Browning,Rusa unicolor,7.55,-2.07563045,-0.29102233
1086,Browning,Hystrix indica,7.1,-2.08851344,0.389475072
1087,Browning,Semnopithecus schistaceus,7.1,0.643039716,1.589228078
1088,Browning,Semnopithecus schistaceus,7.1,1.145935341,0.162315774
1089,Browning,Rusa unicolor,7.1,3.213613019,0.052879891
1090,Browning,Axis axis,7.1,3.213613019,0.052879891
1091,Browning,Axis axis,7.1,-2.152556923,0.748065051
1092,Browning,Rusa unicolor,7.1,2.52049465,0.759516828
1093,Browning,Sus scrofa,7.1,-0.304291302,-0.445722568
1094,Browning,Hystrix indica,7.1,-0.304291302,-0.445722568
1095,Browning,Muntiacus muntjak,7.1,-0.551452403,0.503710173
1096,Browning,Axis porcinus,7.1,-0.551452403,0.503710173
1097,Browning,Axis axis,7.1,-2.721132871,0.280436283
1098,Browning,Macaca mulatta,7.1,1.891550505,0.726863231
1099,Browning,Axis porcinus,7.1,2.456864648,-0.082200223
1100,Browning,Rusa unicolor,7.1,0.578895648,0.320062498
1101,Browning,Hystrix indica,7.1,-0.735911112,0.39281169
1102,Browning,Rusa unicolor,7.1,-2.582765198,-0.192037499
1103,Browning,Semnopithecus schistaceus,7.1,-2.307686521,1.12020913
1104,Browning,Semnopithecus schistaceus,7.1,1.499018783,-1.114691137
1105,Browning,Panthera tigris,7.25,1.333822403,-0.271879993
1106,Browning,Rhinoceros unicornis,7.5,-0.799666252,-0.132297726
1107,Browning,Rhinoceros unicornis,7.5,-4.210007623,0.001004472
1108,Browning,Panthera tigris,7.5,-1.113260861,0.204816479
1109,Browning,Panthera tigris,7.5,2.587155522,0.565450279
1110,Browning,Rhinoceros unicornis,7.5,-0.078398652,-0.743807213
1111,Browning,Rhinoceros unicornis,7.5,-1.412690495,-1.340318383
1112,Browning,Panthera tigris,7.5,-0.182922118,0.034028282
1113,Browning,Panthera tigris,7.5,-2.563326432,0.200344741
1114,Browning,Panthera tigris,8.1,-3.014271379,-0.083612163
1115,Browning,Panthera tigris,8.1,-1.769614377,2.117821991
1116,Browning,Macaca mulatta,8.1,-1.446704363,-0.084845138
1117,Browning,Rhinoceros unicornis,7.35,-0.22280897,0.508046294
1118,Browning,Rhinoceros unicornis,7.35,0.399519532,1.330131133
1119,Browning,Rhinoceros unicornis,7.35,-1.559662787,1.299398861
1120,Browning,Rhinoceros unicornis,7.35,-1.542331004,-0.039468275
1121,Browning,Rhinoceros unicornis,7.35,-2.996396487,-0.183433246
1122,Browning,Rhinoceros unicornis,7.35,-1.128019636,-0.782140005
1123,Browning,Rhinoceros unicornis,7.35,0.806722131,0.139255606
1124,Browning,Rhinoceros unicornis,7.35,1.321487681,0.016305949
1125,Browning,Rhinoceros unicornis,7.35,-0.324735451,-0.663718889
1126,Browning,Rhinoceros unicornis,7.35,-1.406001428,-1.574068539
1127,Browning,Rhinoceros unicornis,7.35,-0.384153396,-1.205281279
1128,Browning,Rhinoceros unicornis,7.35,-1.214329639,0.396852165
1129,Browning,Rhinoceros unicornis,7.35,-0.73757452,1.460743287
1130,Browning,Rhinoceros unicornis,7.35,-3.518845105,-1.282111958
1131,Browning,Rhinoceros unicornis,7.35,0.245858173,2.182951671
1132,Browning,Rhinoceros unicornis,7.35,-2.066745269,1.445377151
1133,Browning,Rhinoceros unicornis,7.35,1.221607798,1.153420571
1134,Browning,Rhinoceros unicornis,7.35,-0.290271487,0.416468356
1135,Browning,Rhinoceros unicornis,7.35,0.499399414,1.59903851
1136,Browning,Rhinoceros unicornis,7.35,0.301747357,-0.44645269
1137,Browning,Rhinoceros unicornis,7.35,1.332954214,1.880686661
1138,Browning,Rhinoceros unicornis,7.35,-1.772064564,1.00843167
1139,Browning,Rhinoceros unicornis,7.35,0.407202599,1.130371367
1140,Browning,Rhinoceros unicornis,7.35,-1.8439363,1.96782577
1141,Browning,Rhinoceros unicornis,7.35,0.530131686,-0.721248
1142,Browning,Rhinoceros unicornis,7.35,-4.387031779,-0.590635846
1143,Browning,Rhinoceros unicornis,7.35,0.868186674,1.015125348
1144,Browning,Rhinoceros unicornis,7.35,-1.521247447,-1.389674909
1145,Browning,Rhinoceros unicornis,7.35,-1.406001428,-0.57526971
1146,Browning,Rhinoceros unicornis,7.35,-0.831321438,1.625126436
1147,Browning,Panthera tigris,7.35,-1.10636178,0.200720149
1148,Browning,Rhinoceros unicornis,7.35,-0.968066557,0.86146399
1149,Browning,Rhinoceros unicornis,7.1,3.155464078,-0.506695981
1150,Browning,Rhinoceros unicornis,7.1,3.154239107,1.50011901
1151,Browning,Elephas maximus,7.1,3.295252149,1.062236405
1152,Browning,Elephas maximus,7.1,2.912468534,-0.863022085
1153,Browning,Panthera tigris,7.15,2.37673354,-0.126123832
1154,Browning,Elephas maximus,7.15,1.801474335,0.55272508
1155,Browning,Panthera tigris,7.15,1.742937852,0.25879521
1156,Browning,Axis axis,7.15,2.89582626,-0.337875773
1157,Browning,Semnopithecus schistaceus,7.6,-0.512034076,-0.217028429
1158,Browning,Axis axis,7.6,-2.184366998,1.305137946
1159,Browning,Axis axis,7.6,2.334022367,0.099746334
1160,Browning,Elephas maximus,7.6,3.344630446,1.399962071
1161,Browning,Elephas maximus,7.6,3.657472756,0.994997277
1162,Browning,Macaca mulatta,7.6,-0.469414475,0.908086285
1163,Browning,Elephas maximus,7.6,0.444886218,-1.333665605
1164,Browning,Elephas maximus,7.6,2.896018616,-2.775294906
1165,Browning,Elephas maximus,7.6,-2.832717662,-0.662646688
1166,Browning,Elephas maximus,7.6,1.163155018,-1.469769011
1167,Browning,Elephas maximus,7.6,-1.81198979,-0.828846858
1168,Browning,Elephas maximus,7.6,0.696310487,-0.567730425
1169,Browning,Elephas maximus,7.6,0.702778354,-0.597440888
1170,Browning,Elephas maximus,7.6,0.981164777,-1.628021394
1171,Browning,Elephas maximus,7.6,2.931482403,-1.063556116
1172,Browning,Elephas maximus,7.6,-0.47475715,-1.841669145
1173,Browning,Macaca mulatta,7.6,3.040993141,1.160698218
1174,Browning,Macaca mulatta,7.6,2.44891811,0.332548666
1175,Browning,Sus scrofa,7.6,2.740816881,1.852037494
1176,Browning,Elephas maximus,7.6,-0.3310845,-1.094395067
1177,Browning,Panthera tigris,7.6,0.786495279,-0.348560408
1178,Hiperfire1,Sus scrofa,7.3,-1.922726761,0.294171129
1179,Browning,Axis porcinus,7.5,-1.438828135,-1.243385058
1180,Browning,Axis porcinus,7.5,-1.182854181,-0.751038733
1181,Browning,Axis porcinus,7.5,2.195141527,-0.054616471
1182,Browning,Axis porcinus,7.5,-2.220541825,0.10497194
1183,Browning,Axis porcinus,7.5,1.873013126,-2.035999152
1184,Browning,Rhinoceros unicornis,7.5,1.394516925,-1.266636558
1185,Browning,Rusa unicolor,7.5,-2.13244334,-0.48509166
1186,Browning,Axis porcinus,7.5,-1.325856825,-0.719361318
1187,Browning,Axis porcinus,7.5,-1.77857701,-0.096065247
1188,Browning,Axis porcinus,7.5,-1.535669338,0.024301585
1189,Browning,Rhinoceros unicornis,7.5,-1.411175739,-1.057205912
1190,Browning,Rhinoceros unicornis,7.5,-2.273560914,-0.806526134
1191,Browning,Rusa unicolor,7.5,-2.845871075,0.816325966
1192,Browning,Rusa unicolor,7.5,3.87214662,0.439058497
1193,Browning,Rhinoceros unicornis,7.5,-1.419015605,0.385133379
1194,Browning,Axis porcinus,7.5,-1.079583704,0.302351447
1195,Browning,Axis porcinus,7.5,2.106454702,0.488150985
1196,Browning,Axis porcinus,7.5,2.745793705,0.557274419
1197,Browning,Rhinoceros unicornis,7.5,-2.014845361,-0.242055839
1198,Browning,Macaca mulatta,8.4,0.966652016,1.113637232
1199,Browning,Sus scrofa,8.4,1.685884617,0.405007437
1200,Browning,Axis axis,8.4,2.793448415,-0.067517113
1201,Browning,Axis axis,8.4,3.15476105,-0.663811967
1202,Browning,Axis axis,8.4,-2.156914009,-1.104486199
1203,Browning,Axis axis,8.4,-0.133427391,0.737443109
1204,Browning,Axis axis,8.4,0.823883451,-1.225638235
1205,Browning,Macaca mulatta,8.4,-0.600660795,-1.179169233
1206,Browning,Semnopithecus schistaceus,8.4,2.45625618,-0.785036144
1207,Browning,Semnopithecus schistaceus,8.4,2.143798311,-0.317964522
1208,Browning,Axis axis,8.4,-0.749886025,0.049037517
1209,Browning,Panthera tigris,8.4,-3.117797159,0.323093295
1210,Browning,Macaca mulatta,8.4,-0.49199684,0.90669572
1211,Browning,Macaca mulatta,8.4,3.020804919,1.451876669
1212,Browning,Macaca mulatta,7.5,-0.468436512,0.197442302
1213,Browning,Elephas maximus,7.5,-2.678317475,-1.544132014
1214,Browning,Sus scrofa,7.5,2.359799431,-0.367493682
1215,Browning,Macaca mulatta,7.16,-2.00233767,1.447661225
1216,Browning,Semnopithecus schistaceus,7.16,-2.00233767,1.447661225
1217,Browning,Axis axis,7.16,2.145593688,1.655996361
1218,Browning,Axis axis,7.16,-0.408996102,-0.481031114
1219,Browning,Canis aureus,7.16,-2.49385667,-0.23256882
1220,Browning,Canis aureus,7.16,-3.458897356,0.680224965
1221,Browning,Hystrix indica,7.16,2.059501244,1.889145667
1222,Browning,Canis aureus,7.16,1.36091287,-0.526206669
1223,Browning,Canis aureus,7.16,-3.274996244,-0.557569948
1224,Browning,Canis aureus,7.16,-1.248649029,-0.517197921
1225,Browning,Canis aureus,7.16,2.140640679,1.080587938
1226,Browning,Canis aureus,7.16,-2.906847884,-0.079258289
1227,Browning,Hystrix indica,7.16,1.581224436,0.463357113
1228,Browning,Canis aureus,7.16,1.549366777,0.373989282
1229,Browning,Canis aureus,7.16,2.083677719,1.660739253
1230,Browning,Sus scrofa,7.16,1.107699783,-0.343349511
1231,Browning,Sus scrofa,7.16,-2.941391992,0.232953755
1232,Browning,Sus scrofa,7.16,3.412912846,0.113202427
1233,Browning,Canis aureus,7.16,2.339421373,-0.477797844
1234,Browning,Sus scrofa,7.16,3.240770312,0.188047007
1235,Browning,Panthera tigris,7.1,0.4762995,0.21918086
1236,Browning,Rhinoceros unicornis,7.1,-0.675378256,-0.919367928
1237,Browning,Panthera tigris,7.1,-2.983539108,-0.162350542
1238,Browning,Panthera tigris,7.1,-0.393352171,-0.325628802
1239,Browning,Rhinoceros unicornis,7.1,0.051952174,0.884114667
1240,Browning,Macaca mulatta,7.1,0.68948446,-0.602880638
1241,Browning,Elephas maximus,7.1,-0.916614463,-0.700495499
1242,Browning,Panthera tigris,7.1,0.853499994,1.908314659
1243,Browning,Rhinoceros unicornis,7.1,-0.460147823,0.424374196
1244,Browning,Muntiacus muntjak,7.1,-2.397221721,-0.17719402
1245,Browning,Panthera tigris,7.1,-1.996447811,0.268110324
1246,Browning,Macaca mulatta,7.5,0.69152191,-1.775177109
1247,Browning,Elephas maximus,7.5,-2.295101425,-1.598908209
1248,Browning,Axis axis,7.5,3.084359269,-0.43193539
1249,Browning,Axis porcinus,7.5,3.217104372,-0.294771092
1250,Browning,Axis porcinus,7.08,-1.735781436,-1.176199813
1251,Browning,Panthera tigris,7.75,-0.664297913,-0.104302874
1252,Browning,Muntiacus muntjak,7.75,-1.222970029,-0.348803761
1253,Browning,Macaca mulatta,7.75,-1.917488883,0.123275313
1254,Browning,Panthera tigris,7.75,-0.350138591,-0.190404138
1255,Browning,Axis porcinus,7.7,1.757421857,0.126270616
1256,Browning,Rusa unicolor,7.7,3.919828078,0.097593256
1257,Browning,Macaca mulatta,7.1,-0.269462983,-0.388481916
1258,Browning,Axis axis,7.1,-0.269462983,-0.388481916
1259,Browning,Axis axis,7.1,-1.841726395,0.125538257
1260,Browning,Axis axis,7.1,2.160050172,-0.101723059
1261,Browning,Axis axis,7.1,0.677636666,0.638694328
1262,Browning,Axis axis,7.1,-0.481906594,-0.357523514
1263,Browning,Panthera tigris,7.8,-0.350598773,-0.153896554
1264,Browning,Rusa unicolor,7.8,0.48920759,0.563607911
1265,Browning,Sus scrofa,7.8,2.471204519,-0.638343411
1266,Browning,Sus scrofa,7.8,-0.423979911,0.009172642
1267,Browning,Semnopithecus schistaceus,7.8,-1.589842928,0.270010726
1268,Browning,Elephas maximus,7.8,1.63E-05,-0.015296971
1269,Hiperfire1,Axis axis,7.7,-0.517234068,-1.087776463
1270,Hiperfire1,Panthera tigris,7.7,1.722001788,-1.799439369
1271,Hiperfire1,Sus scrofa,7.3,-0.394249967,0.82792493
1272,Hiperfire1,Sus scrofa,7.3,-1.164553748,0.749074937
1273,Browning,Hystrix indica,7.3,0.345150703,0.125175492
1274,Browning,Axis axis,7.3,0.576403533,-0.005369112
1275,Browning,Rusa unicolor,7.3,0.730104995,0.745818206
1276,Browning,Rusa unicolor,7.3,-1.21694272,-0.109319056
1277,Browning,Semnopithecus schistaceus,7.3,-0.983630488,1.753643298
1278,Browning,Sus scrofa,7.3,-0.663879787,0.268031925
1279,Browning,Axis axis,7.3,2.623626958,0.351529762
1280,Hiperfire1,Axis axis,7.4,-0.428001403,-1.215899852
1281,Hiperfire1,Rusa unicolor,7.4,0.436573876,-0.106353311
1282,Hiperfire1,Axis axis,7.4,-0.876944296,1.270994845
1283,Hiperfire1,Axis axis,7.4,1.119502818,-0.349204866
1284,Hiperfire1,Axis axis,7.4,0.877515092,0.25839793
1285,Hiperfire1,Axis axis,7.4,-0.012483333,-0.257339718
1286,Hiperfire1,Axis axis,7.4,-0.125383803,0.307958037
1287,Hiperfire1,Axis axis,7.4,0.073136314,-0.696839092
1288,Hiperfire1,Axis axis,7.4,-0.22693828,-0.498936929
1289,Hiperfire1,Axis axis,7.4,0.636806252,0.144240324
1290,Hiperfire1,Axis axis,7.4,1.039697435,-1.064671383
1291,Hiperfire1,Axis axis,7.4,0.139784059,-0.06485005
1292,Hiperfire1,Axis axis,7.4,0.355102467,-1.190178646
1293,Hiperfire1,Axis axis,7.4,0.181899023,-0.874175132
1294,Hiperfire1,Axis axis,7.4,0.578857277,0.498323878
1295,Hiperfire1,Axis axis,7.4,1.348439004,1.837893371
