camera_type,scientificName,cameraheight,major_axis_mod,minor_axis,profile,profile_se,contact_species,sum_effortday_all,species_traprate,effort_cameraheight,effort_cameraheight_cameratype,contact_species_cameraheight,contact_species_camereaheight_cameratype,hmean_speed,hmean_speed_se,groupsize_speed,activity_level,al_se,groupsize_al,profile_km,profile_se_km,hspeed_kmd,hspeed_se_kmd,group_size,group_size_se
Browning,Semnopithecus schistaceus,7,1.70035727553857,0.625660147410486,2.96157736464172,0.612505854408061,1144,32144,0.03558984569437531,598,598,36,36,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00296157736464172,6.125058544080611e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Sus scrofa,7,1.75317180707541,0.645093679446445,3.05356645621314,0.623920244507509,630,32144,0.0195993031358885,598,598,3,3,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0030535664562131404,6.23920244507509e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Rusa unicolor,7,1.79012844280361,0.658692171063553,3.11793524353831,0.624228581964448,587,32144,0.018261572921851668,598,598,15,15,0.176947887479306,0.0219802864935112,158,0.410938726,0.005960006,7608,0.0031179352435383102,6.24228581964448e-4,15.28829747821204,1.8990967530393676,1.21,0.03
Browning,Muntiacus muntjak,7,1.69906742584393,0.625185536832052,2.95933078404692,0.661833516306206,709,32144,0.022056993529118964,598,598,52,52,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00295933078404692,6.61833516306206e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Axis axis,7.4,1.85016009014808,0.680781298958711,3.22249466201771,0.654792854582805,23308,32144,0.7251119960179193,4107,1498,1922,732,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00322249466201771,6.54792854582805e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Semnopithecus schistaceus,7.2,1.75628942292089,0.646240831293598,3.05899652708851,0.607783854525631,1144,32144,0.03558984569437531,608,216,56,54,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00305899652708851,6.07783854525631e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Macaca mulatta,7.2,1.74093506947507,0.640591073340662,3.0322532618536,0.618025495244332,1927,32144,0.05994897959183673,608,216,59,56,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.0030322532618536,6.18025495244332e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Axis axis,7.2,1.79123846510581,0.659100612705326,3.11986861187903,0.589830462156796,23308,32144,0.7251119960179193,608,216,342,216,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00311986861187903,5.89830462156796e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Muntiacus muntjak,8.1,2.03010300370529,0.746992742542542,3.53590812363855,0.600639019522758,709,32144,0.022056993529118964,1780,1125,44,37,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.0035359081236385503,6.00639019522758e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Macaca mulatta,8.1,2.01388251841722,0.74102428440589,3.5076562834143,0.631035293630246,1927,32144,0.05994897959183673,1780,1125,40,36,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.0035076562834143,6.31035293630246e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Axis axis,8.1,2.07207258584364,0.762435788145482,3.60900815164591,0.588657618888758,23308,32144,0.7251119960179193,1780,1125,525,384,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.0036090081516459097,5.88657618888758e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Macaca mulatta,7.25,1.75507851293246,0.645795267215529,3.05688743880222,0.63796115472565,1927,32144,0.05994897959183673,1516,951,34,32,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00305688743880222,6.3796115472565e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Muntiacus muntjak,7.25,1.76921450395383,0.650996718906568,3.0815086355577,0.623129478432802,709,32144,0.022056993529118964,1516,951,43,6,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.0030815086355577,6.23129478432802e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Sus scrofa,7.25,1.82555261893749,0.671726781836631,3.17963488731814,0.670612845357195,630,32144,0.0195993031358885,1516,951,17,12,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0031796348873181397,6.706128453571951e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis porcinus,7.7,1.91920847406348,0.706188207659875,3.34275887578666,0.638761584833409,246,32144,0.007653061224489796,2048,1247,11,11,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00334275887578666,6.38761584833409e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Macaca mulatta,7.7,1.88765372046497,0.694577382057537,3.28779875337674,0.607622350298856,1927,32144,0.05994897959183673,2048,1247,101,90,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00328779875337674,6.07622350298856e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Sus scrofa,7.7,1.96345130297572,0.722467712712904,3.41981830473089,0.59813919197943,630,32144,0.0195993031358885,2048,1247,20,14,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00341981830473089,5.9813919197943e-4,14.979751461892313,1.9546844450981273,1.67,0.07
