camera_type,scientificName,cameraheight,major_axis_mod,minor_axis,profile,profile_se,contact_species,sum_effortday_all,species_traprate,effort_cameraheight,effort_cameraheight_cameratype,contact_species_cameraheight,contact_species_camereaheight_cameratype,hmean_speed,hmean_speed_se,groupsize_speed,activity_level,al_se,groupsize_al,profile_km,profile_se_km,hspeed_kmd,hspeed_se_kmd,group_size,group_size_se
Browning,Muntiacus muntjak,7.3,1.78358769094937,0.656285448765733,2.571924578387,0.481087387168781,709,32144,0.022056993529118964,1294,459,129,85,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.0025719245783870004,4.8108738716878103e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Axis porcinus,7.3,1.79891378135658,0.661924807106094,2.59402472451882,0.530615455631673,246,32144,0.007653061224489796,1294,459,3,1,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.0025940247245188203,5.30615455631673e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Rusa unicolor,7.3,1.87917854655885,0.69145887359363,2.70976611668569,0.525836619105816,587,32144,0.018261572921851668,1294,459,31,9,0.176947887479306,0.0219802864935112,158,0.410938726,0.005960006,7608,0.00270976611668569,5.25836619105816e-4,15.28829747821204,1.8990967530393676,1.21,0.03
Browning,Sus scrofa,7.3,1.84038349959303,0.677183923762427,2.65382385193617,0.486974962794233,630,32144,0.0195993031358885,1294,459,33,21,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00265382385193617,4.86974962794233e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis axis,8.4,2.17514802688226,0.800363226432944,3.136552635094,0.516720548885983,23308,32144,0.7251119960179193,581,581,537,537,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.003136552635094,5.167205488859829e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Macaca mulatta,8.4,2.11406328920876,0.777886605473841,3.04846874721789,0.537279184782396,1927,32144,0.05994897959183673,581,581,95,95,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00304846874721789,5.37279184782396e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Hystrix indica,8.4,2.12691609169081,0.782615897612172,3.06700242446431,0.528962158319356,117,32144,0.003639870582379293,581,581,1,1,0.307255554546782,0.0643277239544729,104,0.24988632,0.01686318,624,0.0030670024244643097,5.28962158319356e-4,26.546879912841966,5.55791534966646,1.25,0.04
Browning,Panthera tigris,8.4,2.23555124813355,0.822589077938288,3.2236537796793,0.520832000771465,436,32144,0.013563962170233947,581,581,24,24,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.0032236537796793,5.20832000771465e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Rhinoceros unicornis,8.4,2.78174115687421,1.02356405168818,4.01125691121321,0.528249884922124,232,32144,0.007217521154803385,581,581,36,36,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.00401125691121321,5.28249884922124e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Axis axis,7.5,1.88034378702239,0.691887633202375,2.71144638763795,0.50563661737496,23308,32144,0.7251119960179193,5595,3904,2339,1873,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00271144638763795,5.0563661737496e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Canis aureus,7.16,1.73802019610268,0.639518522218561,2.50621647748093,0.535001085512118,91,32144,0.0028310104529616726,827,827,81,81,0.30777017539891,0.0831707553468353,63,0.40770733,0.02463658,979,0.00250621647748093,5.35001085512118e-4,26.591343154465825,7.18595326196657,1.13,0.04
Browning,Axis porcinus,7.16,1.75861679996023,0.647097208410607,2.53591667779143,0.539268241207843,246,32144,0.007653061224489796,827,827,8,8,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00253591667779143,5.39268241207843e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Muntiacus muntjak,7.16,1.74363402516182,0.641584175812194,2.51431159105977,0.53324655183653,709,32144,0.022056993529118964,827,827,34,34,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00251431159105977,5.332465518365301e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Sus scrofa,7.16,1.79915756624712,0.662014509719035,2.59437626111833,0.53469403306101,630,32144,0.0195993031358885,827,827,92,92,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00259437626111833,5.3469403306101e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis axis,7.16,1.77968125592039,0.654848044550019,2.56629151850669,0.502921979020209,23308,32144,0.7251119960179193,827,827,1400,1400,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.0025662915185066903,5.02921979020209e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Macaca mulatta,7.1,1.71298919235538,0.630308162890161,2.47012189458711,0.508615678621144,1927,32144,0.05994897959183673,4077,1829,414,261,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00247012189458711,5.08615678621144e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Axis porcinus,7.1,1.74162418578435,0.640844639234048,2.51141341267485,0.50522383738455,246,32144,0.007653061224489796,4077,1829,15,3,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00251141341267485,5.0522383738455e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Axis axis,7.1,1.76248510668618,0.64852058301029,2.54149475684843,0.521322869212818,23308,32144,0.7251119960179193,4077,1829,3209,1499,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00254149475684843,5.21322869212818e-4,7.412033544610047,0.7047868273182415,2.14,0.02
