"","model","scientificName","height","major_axis_mod","minor_axis","profile","profile_se"
"2059","Hiperfire2","Macaca mulatta",7.5,1.40859941796893,0.521908565604199,2.03374299874339,0.539672843605053
"2060","Hiperfire2","Muntiacus muntjak",7.5,1.41994475014546,0.526112192247105,2.05012344700149,0.493229318073642
"2106","Hiperfire2","Axis axis",8.2,1.62313257534751,0.601396524362153,2.34348706171205,0.557310342913076
"2108","Hiperfire2","Sus scrofa",7.08,1.36888800161154,0.507194852049582,1.97640745397689,0.515231479326569
"2109","Hiperfire2","Semnopithecus schistaceus",7.08,1.32765007031483,0.491915540346766,1.91686791918262,0.512725074964714
"2121","Hiperfire2","Panthera tigris",7.35,1.45382530440276,0.53866547833308,2.09904036343305,0.515170754726852
"2128","Hiperfire2","Muntiacus muntjak",7.35,1.38589242180218,0.513495261120759,2.00095852227156,0.523636863661594
"2160","Hiperfire1","Hystrix indica",7.25,1.23885671937055,0.732653483723636,2.00413942553164,0.514417818796796
"2167","Hiperfire1","Elephas maximus",7.1,1.85574039719411,1.09747531383755,3.00209252241707,0.504189899905319
"2176","Hiperfire1","Elephas maximus",7.7,2.0449605173305,1.20937911840259,3.30820015935337,0.542030865247365
"2182","Hiperfire1","Sus scrofa",7.4,1.31228583468435,0.776079084360277,2.122928130215,0.537874938483634
"2188","Hiperfire2","Axis axis",7.7,1.49697393764245,0.554652735600571,2.16133857940356,0.495469066720225
"2189","Hiperfire2","Elephas maximus",7.7,2.24653839941897,0.832378331737582,3.24356355891046,0.513994908733147
"2193","Hiperfire2","Semnopithecus schistaceus",7.7,1.46776632161836,0.543830847710095,2.1191684749429,0.498344445940327
"2204","Hiperfire1","Semnopithecus schistaceus",7.45,1.28309296047579,0.758814568896635,2.07570185357529,0.515620546242164
"2221","Hiperfire2","Panthera tigris",7.4,1.46563625378868,0.543041623583316,2.11609307218453,0.500572766578469
"2231","Hiperfire1","Axis porcinus",7.25,1.25195446279642,0.740399421732317,2.02532807759676,0.518714457934983
"2243","Hiperfire1","Macaca mulatta",7.4,1.26162601252252,0.746119126431854,2.04097406297103,0.536388795408273
"2246","Hiperfire1","Axis porcinus",7.1,1.22193078445709,0.722643572984383,1.97675778167918,0.520181371377823
"2248","Hiperfire1","Macaca mulatta",7.5,1.28220830555408,0.758291388531911,2.0742707180946,0.525671256743999
"2255","Hiperfire2","Axis porcinus",7.4,1.40915698547916,0.522115153265517,2.03454801754845,0.545368514989882
"2274","Hiperfire2","Rusa unicolor",7.7,1.54525773936894,0.572542654749711,2.23105097773434,0.508657147973432
"2276","Hiperfire2","Macaca mulatta",7.7,1.45493438026298,0.539076408640142,2.10064165279681,0.518495338647611
"2348","Hiperfire2","Semnopithecus schistaceus",7.8,1.49171160828299,0.552702958586117,2.15374080152906,0.544203426174697
"2353","Hiperfire2","Macaca mulatta",7.35,1.37481916709655,0.509392443523178,1.98497090084876,0.513143879994128
"2385","Hiperfire1","Axis porcinus",7.2,1.2418654855653,0.73443285255607,2.009006805963,0.52117524318524
"2392","Hiperfire1","Panthera tigris",7.3,1.31271161913588,0.776330891092123,2.12361693578287,0.49866589087063
"2403","Browning","Rusa unicolor",7.4,1.90983565343521,0.702739402858497,2.75397351230613,0.524907908614878
"2404","Hiperfire1","Rusa unicolor",7.1,1.27645145605588,0.754886817386447,2.06495767255365,0.519245178519664
"2414","Hiperfire2","Rusa unicolor",7.45,1.48399025874338,0.549842075348953,2.14259267782071,0.529400301437098
"2416","Hiperfire1","Panthera tigris",6.5,1.15330910864308,0.682061067309605,1.86574623063008,0.49956929563622
"2482","Hiperfire2","Muntiacus muntjak",7.1,1.33094357091563,0.493135834883633,1.92162309208898,0.52412345365848
"2515","Hiperfire2","Elephas maximus",7.35,2.12283391817392,0.786543847112771,3.06495840017196,0.519364886243673
"2543","Hiperfire2","Axis porcinus",4.5,0.881350796797397,0.326554536572152,1.27249875980223,0.524162944204341
"2544","Hiperfire2","Sus scrofa",4.5,0.901668262586722,0.334082481913851,1.30183322017055,0.502991517631772
"2545","Hiperfire2","Axis axis",4.5,0.891907488309164,0.330465959262059,1.28774056466036,0.533723876800327
"2569","Hiperfire2","Axis axis",7.5,1.44930015118391,0.536988836844053,2.092506924217,0.541358839336012
"2571","Hiperfire2","Semnopithecus schistaceus",7.5,1.42102270342414,0.52651159114099,2.05167980142385,0.522489136754133
"2585","Hiperfire2","Hystrix indica",7.8,1.48766014969883,0.551201828519407,2.14789128503408,0.536059867289896
"2594","Hiperfire2","Hystrix indica",7.25,1.36097453611342,0.50426278678362,1.96498195227123,0.521849335253518
"2595","Hiperfire2","Muntiacus muntjak",7.25,1.36364576826531,0.505252520928759,1.96883869082842,0.547132087303189
"2608","Hiperfire2","Axis axis",7.45,1.43762084761429,0.532661468469823,2.07564428636417,0.482894197011243
