camera_type	scientificName	cameraheight	major_axis_mod	minor_axis	profile	profile_se	contact_species	sum_effortday_all	species_traprate	effort_cameraheight	effort_cameraheight_cameratype	contact_species_cameraheight	contact_species_camereaheight_cameratype	hmean_speed	hmean_speed_se	groupsize_speed	activity_level	al_se	groupsize_al	profile_km	profile_se_km	hspeed_kmd	hspeed_se_kmd	group_size	group_size_se
Browning	Canis aureus	7.16	1.738020196	0.639518522	2.506216477	0.535001086	91	32144	0.00283101	827	827	81	81	0.307770175	0.083170755	63	0.40770733	0.02463658	979	0.002506216	5.35E-04	26.59134315	7.185953262	1.13	0.04
Browning	Axis porcinus	7.16	1.7586168	0.647097208	2.535916678	0.539268241	246	32144	0.007653061	827	827	8	8	0.092323681	0.010836314	193	0.5685436	0.01427842	2643	0.002535917	5.39E-04	7.976766064	0.936257514	1.11	0.03
Browning	Muntiacus muntjak	7.16	1.743634025	0.641584176	2.514311591	0.533246552	709	32144	0.022056994	827	827	34	34	0.173213457	0.017168193	203	0.32769603	0.007022684	5456	0.002514312	5.33E-04	14.96564269	1.483331857	1.08	0.01
Browning	Sus scrofa	7.16	1.799157566	0.66201451	2.594376261	0.534694033	630	32144	0.019599303	827	827	92	92	0.173376753	0.022623663	171	0.48009288	0.01292758	5447	0.002594376	5.35E-04	14.97975146	1.954684445	1.67	0.07
Browning	Axis axis	7.16	1.779681256	0.654848045	2.566291519	0.502921979	23308	32144	0.725111996	827	827	1400	1400	0.085787425	0.008157255	312	0.406569211	0.002412088	273000	0.002566292	5.03E-04	7.412033545	0.704786827	2.14	0.02
Browning	Macaca mulatta	7.1	1.712989192	0.630308163	2.470121895	0.508615679	1927	32144	0.05994898	4077	1829	414	261	0.292909729	0.037345279	175	0.381303675	0.004671368	18150	0.002470122	5.09E-04	25.30740062	3.226632145	1.8	0.05
Browning	Axis porcinus	7.1	1.741624186	0.640844639	2.511413413	0.505223837	246	32144	0.007653061	4077	1829	15	3	0.092323681	0.010836314	193	0.5685436	0.01427842	2643	0.002511413	5.05E-04	7.976766064	0.936257514	1.11	0.03
Browning	Axis axis	7.1	1.762485107	0.648520583	2.541494757	0.521322869	23308	32144	0.725111996	4077	1829	3209	1499	0.085787425	0.008157255	312	0.406569211	0.002412088	273000	0.002541495	5.21E-04	7.412033545	0.704786827	2.14	0.02
Browning	Rusa unicolor	7.5	1.940992903	0.714203964	2.798902112	0.499536215	587	32144	0.018261573	5595	3904	121	110	0.176947887	0.021980286	158	0.410938726	0.005960006	7608	0.002798902	5.00E-04	15.28829748	1.899096753	1.21	0.03
Browning	Axis axis	7.08	1.75679006	0.646425045	2.533282529	0.524133871	23308	32144	0.725111996	608	281	961	537	0.085787425	0.008157255	312	0.406569211	0.002412088	273000	0.002533283	5.24E-04	7.412033545	0.704786827	2.14	0.02
Browning	Semnopithecus schistaceus	7.08	1.722513145	0.633812578	2.483855387	0.542047287	1144	32144	0.035589846	608	281	27	23	0.151422949	0.03034331	127	0.219931391	0.003305612	13533	0.002483855	5.42E-04	13.0829428	2.621661977	1.66	0.06
Browning	Axis porcinus	7.08	1.735996547	0.638773904	2.503298385	0.513845561	246	32144	0.007653061	608	281	9	7	0.092323681	0.010836314	193	0.5685436	0.01427842	2643	0.002503298	5.14E-04	7.976766064	0.936257514	1.11	0.03
Browning	Sus scrofa	7.08	1.776015856	0.653499331	2.56100603	0.536298968	630	32144	0.019599303	608	281	49	42	0.173376753	0.022623663	171	0.48009288	0.01292758	5447	0.002561006	5.36E-04	14.97975146	1.954684445	1.67	0.07
Browning	Elephas maximus	7.5	2.821869116	1.038329457	4.069121228	0.536791882	233	32144	0.007248631	5595	3904	34	23	0.309954549	0.039236546	135	0.330787652	0.004914778	6492	0.004069121	5.37E-04	26.78007308	3.390037568	1.49	0.11
Browning	Macaca mulatta	7.8	1.918449092	0.705908787	2.766394048	0.491461413	1927	32144	0.05994898	1731	1279	73	62	0.292909729	0.037345279	175	0.381303675	0.004671368	18150	0.002766394	4.91E-04	25.30740062	3.226632145	1.8	0.05
